Q01	303.68011475
Q02	100.75177765
Q03	309.27612305
Q04	133.94984436
Q05	721.36230469
Q06	169.58216858
Q07	368.93450928
Q08	803.12738037
Q09	1439.54174805
Q10	431.84597778
Q11	78.16795349
Q12	106.46823120
Q13	149.70773315
Q14	206.46563721
Q15	537.57238770
Q16	49.28206253
Q17	935.50250244
Q18	483.64773560
Q19	72.93420410
Q20	330.28759766
Q21	1898.36828613
Q22	78.40776825
