Q01	304.93353271
Q02	117.32982635
Q03	315.10534668
Q04	156.22492981
Q05	872.14117432
Q06	234.07975769
Q07	377.61953735
Q08	694.60766602
Q09	1267.62622070
Q10	396.02783203
Q11	67.09010315
Q12	102.60272980
Q13	176.12823486
Q14	185.58581543
Q15	509.03778076
Q16	44.50711823
Q17	1040.23693848
Q18	507.70022583
Q19	65.76937866
Q20	353.75354004
Q21	1991.96142578
Q22	80.06007385
