Q01	306.70715332
Q02	87.99632263
Q03	301.83697510
Q04	140.61627197
Q05	704.44830322
Q06	176.96841431
Q07	307.88012695
Q08	720.05035400
Q09	1393.14660645
Q10	288.88967896
Q11	100.79142761
Q12	141.66712952
Q13	155.01766968
Q14	172.18327332
Q15	395.82409668
Q16	44.99750137
Q17	952.59967041
Q18	440.57412720
Q19	57.36182404
Q20	289.36904907
Q21	1553.04028320
Q22	69.42877960
