Q01	1039.67529297
Q02	162.97860718
Q03	793.19482422
Q04	494.65002441
Q05	1106.11730957
Q06	655.80859375
Q07	901.60272217
Q08	1113.60937500
Q09	1773.29064941
Q10	611.13684082
Q11	117.82795715
Q12	502.55191040
Q13	207.08753967
Q14	608.45562744
Q15	1334.08911133
Q16	95.40509796
Q17	1224.77343750
Q18	1228.49121094
Q19	449.94674683
Q20	743.92413330
Q21	2507.70288086
Q22	143.95343018
